10-0,10-1,11-0,11-1,12a-0,12a-1,12b-0,12b-1,12c-0,12c-1,12d-0,12d-1,12e-0,12e-1,13-0,13-1,14-0,14-1,15-0,15-1,16-0,16-1,17a-0,17a-1,18b-0,18b-1,18c-0,18c-1,19a-0,19a-1,19b-0,19b-1,19c-0,19c-1,19d-0,19d-1,19e-0,19e-1,19f-0,19f-1,19g-0,19g-1,19h-0,19h-1,19i-0,19i-1,19j-0,19j-1,19k-0,19k-1,19l-0,19l-1,19m-0,19m-1,19n-0,19n-1,19o-0,19o-1,19p-0,19p-1,19q-0,19q-1,19r-0,19r-1,19s-0,19s-1,1a-0,1a-1,1b-0,1b-1,1c-0,1c-1,1d-0,1d-1,1e-0,1e-1,21a-0,21a-1,22a-0,22a-1,22b-0,22b-1,23a-0,23a-1,23b-0,23b-1,24b-0,24b-1,25a-0,25a-1,25b-0,25b-1,2a-0,2a-1,2b-0,2b-1,2c-0,2c-1,2d-0,2d-1,3-0,3-1,4-0,4-1,5a-0,5a-1,5b-0,5b-1,5c-0,5c-1,6a-0,6a-1,6b-0,6b-1,6c-0,6c-1,6d-0,6d-1,6e-0,6e-1,6f-0,6f-1,6g-0,6g-1,6h-0,6h-1,6i-0,6i-1,7-0,7-1,8a-0,8a-1,8b-0,8b-1,8c-0,8c-1,8d-0,8d-1,8e-0,8e-1,9-0,9-1
0.3333333333333333,0.375,0.3709677419354839,0.3333333333333333,0.2857142857142857,0.6363636363636364,0.3492063492063492,0.36363636363636365,0.3111111111111111,0.4,0.38461538461538464,0.3333333333333333,0.32142857142857145,0.0,0.46875,0.5,0.4090909090909091,0.391304347826087,0.37037037037037035,0.4,0.5555555555555556,0.5714285714285714,0.0,0.4423076923076923,0.0,0.42857142857142855,0.25,0.38461538461538464,0.125,0.5,0.2,0.5,0.0,0.4146341463414634,0.0,0.475,0.0,0.53125,0.0,0.43243243243243246,0.0,0.42105263157894735,0.0,0.48148148148148145,0.0,0.6,0.0,0.5,0.0,0.45161290322580644,0.0,0.4666666666666667,0.0,0.5,0.0,0.59375,0.3333333333333333,0.75,0.38461538461538464,0.6666666666666666,0.38461538461538464,0.5,0.25,0.5161290322580645,0.6666666666666666,0.5416666666666666,0.38961038961038963,0.2,0.2962962962962963,0.75,0.3,0.4186046511627907,0.3614457831325301,0.3,0.36764705882352944,0.32,0.0,0.3968253968253968,0.0,0.5172413793103449,0.16666666666666666,0.6666666666666666,0.0,0.5652173913043478,0.0,0.6153846153846154,0.0,0.43636363636363634,0.3333333333333333,0.7,0.0,0.75,0.3333333333333333,0.43478260869565216,0.3,0.4186046511627907,0.36065573770491804,0.3333333333333333,0.359375,0.14285714285714285,0.25,0.3684210526315789,0.3333333333333333,0.75,0.25,0.7,,,0.0,0.5227272727272727,0.0,0.39759036144578314,0.0,0.4375,0.14285714285714285,0.4666666666666667,0.0,0.6086956521739131,0.375,0.6428571428571429,0.5454545454545454,0.2608695652173913,0.5,0.5555555555555556,0.5625,0.375,0.25,0.6,0.2,0.48936170212765956,0.3333333333333333,0.42857142857142855,0.4375,0.6,0.2,0.5208333333333334,0.5,0.3469387755102041,0.5714285714285714,0.4,0.5,0.3125
0.0392156862745098,0.125,0.06451612903225806,0.1111111111111111,0.1111111111111111,0.0,0.09523809523809523,0.09090909090909091,0.1111111111111111,0.0,0.10256410256410256,0.030303030303030304,0.07142857142857142,0.0,0.09375,0.16666666666666666,0.09090909090909091,0.08695652173913043,0.1111111111111111,0.1,0.0,0.14285714285714285,0.6666666666666666,0.019230769230769232,0.6666666666666666,0.07142857142857142,0.5,0.07692307692307693,0.375,0.022727272727272728,0.4,0.0625,0.3333333333333333,0.04878048780487805,0.25,0.1,0.5,0.125,0.5,0.08108108108108109,0.0,0.10526315789473684,0.3333333333333333,0.1111111111111111,0.0,0.06666666666666667,0.5,0.05555555555555555,0.5,0.0967741935483871,0.5,0.13333333333333333,0.5,0.10714285714285714,0.3333333333333333,0.09375,0.08333333333333333,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.125,0.0,0.0,0.0,0.03896103896103896,0.26666666666666666,0.08641975308641975,0.0,0.08,0.06976744186046512,0.08433734939759036,0.0,0.10294117647058823,0.0,1.0,0.047619047619047616,0.6666666666666666,0.034482758620689655,0.3333333333333333,0.0,1.0,0.08695652173913043,0.6666666666666666,0.0,1.0,0.09090909090909091,0.3333333333333333,0.0,0.5,0.0,0.043478260869565216,0.13043478260869565,0.08,0.06976744186046512,0.11475409836065574,0.0,0.09375,0.0,0.25,0.10526315789473684,0.1111111111111111,0.0,0.25,0.0,0.4166666666666667,0.0,,,0.0,0.08433734939759036,0.4,0.0625,0.2857142857142857,0.03333333333333333,0.5,0.043478260869565216,0.25,0.03571428571428571,0.13636363636363635,0.13043478260869565,0.14285714285714285,0.1111111111111111,0.125,0.125,0.25,0.1,0.2,0.0425531914893617,0.1111111111111111,0.07142857142857142,0.0625,0.2,0.1,0.08333333333333333,0.25,0.08163265306122448,0.14285714285714285,0.07272727272727272,0.2857142857142857,0.125
0.4117647058823529,0.55,0.41935483870967744,0.5925925925925926,0.42857142857142855,0.45454545454545453,0.49206349206349204,0.36363636363636365,0.4444444444444444,0.5,0.5384615384615384,0.42424242424242425,0.42857142857142855,0.0,0.5625,0.5,0.5454545454545454,0.5652173913043478,0.5185185185185185,0.55,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.5769230769230769,0.0,0.6904761904761905,0.25,0.8461538461538461,0.375,0.6363636363636364,0.4,0.65625,0.0,0.6097560975609756,0.25,0.7,0.0,0.625,0.0,0.6486486486486487,0.6666666666666666,0.5526315789473685,0.3333333333333333,0.6666666666666666,0.0,0.8,0.0,0.7777777777777778,0.0,0.7419354838709677,0.0,0.8,0.5,0.6428571428571429,0.3333333333333333,0.75,0.8333333333333334,1.0,0.8461538461538461,0.6666666666666666,0.8461538461538461,1.0,0.625,0.7419354838709677,1.0,0.75,0.5064935064935064,0.3333333333333333,0.4444444444444444,0.6666666666666666,0.4,0.5581395348837209,0.46987951807228917,0.5,0.47058823529411764,0.48,0.0,0.5873015873015873,0.3333333333333333,0.6896551724137931,0.6666666666666666,0.8888888888888888,0.0,0.782608695652174,0.3333333333333333,0.8461538461538461,0.0,0.6181818181818182,0.6666666666666666,1.0,0.5,1.0,0.4782608695652174,0.4782608695652174,0.38,0.5813953488372093,0.47540983606557374,0.4666666666666667,0.46875,0.2857142857142857,0.625,0.42105263157894735,0.6111111111111112,0.5833333333333334,0.5833333333333334,0.7,0.4166666666666667,0.696969696969697,,,0.5,0.5060240963855421,0.2,0.875,0.42857142857142855,0.7333333333333333,0.25,0.8260869565217391,0.5,0.7142857142857143,0.6818181818181818,0.5217391304347826,0.7142857142857143,0.5555555555555556,0.75,0.375,0.75,0.8,0.2,0.6382978723404256,0.3333333333333333,0.5,0.5625,0.8,0.2,0.6458333333333334,0.375,0.5510204081632653,0.42857142857142855,0.5636363636363636,0.5714285714285714,0.5
0.0196078431372549,0.025,0.016129032258064516,0.037037037037037035,0.031746031746031744,0.0,0.031746031746031744,0.0,0.044444444444444446,0.0,0.05128205128205128,0.0,0.0,0.0,0.03125,0.0,0.0,0.043478260869565216,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.07692307692307693,0.125,0.022727272727272728,0.2,0.0,0.3333333333333333,0.024390243902439025,0.25,0.025,0.5,0.0,0.5,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.03571428571428571,0.3333333333333333,0.0,0.08333333333333333,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.06451612903225806,0.0,0.0,0.025974025974025976,0.0,0.024691358024691357,0.0,0.04,0.0,0.024096385542168676,0.0,0.0,0.08,0.0,0.031746031746031744,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028985507246376812,0.0,0.04,0.0,0.0,0.06666666666666667,0.015625,0.14285714285714285,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.022727272727272728,,,0.4,0.0,0.2857142857142857,0.0,0.5,0.0,0.125,0.03571428571428571,0.045454545454545456,0.043478260869565216,0.14285714285714285,0.0,0.125,0.0,0.25,0.0,0.0,0.0425531914893617,0.0,0.017857142857142856,0.0625,0.0,0.1,0.0,0.0,0.02040816326530612,0.14285714285714285,0.0,0.07142857142857142,0.0
0.8823529411764706,0.9,0.8709677419354839,0.9259259259259259,0.9365079365079365,0.8181818181818182,0.9047619047619048,0.9090909090909091,0.8444444444444444,1.0,0.8461538461538461,1.0,0.8928571428571429,0.6666666666666666,0.9375,1.0,0.9545454545454546,0.9130434782608695,0.9629629629629629,0.9,1.0,1.0,1.0,0.8846153846153846,1.0,0.8571428571428571,1.0,0.9230769230769231,0.875,0.8181818181818182,0.8,1.0,0.6666666666666666,0.975609756097561,0.75,0.975,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.9642857142857143,0.6666666666666666,1.0,0.9166666666666666,1.0,0.9230769230769231,1.0,0.9230769230769231,1.0,1.0,0.9032258064516129,1.0,1.0,0.8701298701298701,1.0,0.8765432098765432,1.0,0.86,0.9302325581395349,0.927710843373494,0.6,0.9117647058823529,0.84,1.0,0.873015873015873,1.0,0.8275862068965517,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,0.9454545454545454,1.0,1.0,1.0,1.0,0.855072463768116,1.0,0.84,0.9534883720930233,0.9344262295081968,0.8,0.90625,0.5714285714285714,1.0,1.0,1.0,0.9166666666666666,0.9166666666666666,1.0,0.8333333333333334,1.0,1.0,0.9545454545454546,,,0.6,1.0,0.7142857142857143,0.8666666666666667,0.5,0.9565217391304348,0.875,0.9642857142857143,0.9545454545454546,0.9130434782608695,0.8571428571428571,1.0,0.875,1.0,0.75,1.0,0.8,0.9361702127659575,0.6666666666666666,0.9285714285714286,0.75,1.0,0.6,0.9791666666666666,0.875,0.9795918367346939,0.8571428571428571,0.9454545454545454,0.9285714285714286,1.0
0.0392156862745098,0.075,0.04838709677419355,0.07407407407407407,0.07936507936507936,0.0,0.07936507936507936,0.0,0.08888888888888889,0.03333333333333333,0.10256410256410256,0.030303030303030304,0.03571428571428571,0.3333333333333333,0.0625,0.16666666666666666,0.045454545454545456,0.08695652173913043,0.0,0.15,0.0,0.0,0.6666666666666666,0.019230769230769232,0.6666666666666666,0.023809523809523808,0.5,0.07692307692307693,0.5,0.022727272727272728,0.6,0.0,0.6666666666666666,0.04878048780487805,0.5,0.075,1.0,0.03125,1.0,0.05405405405405406,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.037037037037037035,1.0,0.06666666666666667,1.0,0.05555555555555555,1.0,0.03225806451612903,1.0,0.13333333333333333,0.5,0.07142857142857142,0.6666666666666666,0.03125,0.16666666666666666,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.125,0.06451612903225806,0.0,0.041666666666666664,0.05194805194805195,0.06666666666666667,0.06172839506172839,0.0,0.06,0.046511627906976744,0.060240963855421686,0.0,0.04411764705882353,0.08,1.0,0.047619047619047616,0.6666666666666666,0.034482758620689655,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.03636363636363636,0.3333333333333333,0.0,0.5,0.0,0.057971014492753624,0.043478260869565216,0.06,0.046511627906976744,0.04918032786885246,0.06666666666666667,0.03125,0.14285714285714285,0.125,0.10526315789473684,0.05555555555555555,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.2857142857142857,0.022727272727272728,1.0,0.03614457831325301,,,0.7142857142857143,0.0,1.0,0.0,0.375,0.03571428571428571,0.13636363636363635,0.08695652173913043,0.21428571428571427,0.0,0.1875,0.0625,0.25,0.2,0.2,0.0851063829787234,0.1111111111111111,0.05357142857142857,0.125,0.0,0.2,0.020833333333333332,0.0,0.08163265306122448,0.2857142857142857,0.03636363636363636,0.21428571428571427,0.0
0.13725490196078433,0.2,0.12903225806451613,0.25925925925925924,0.1746031746031746,0.18181818181818182,0.19047619047619047,0.0,0.2222222222222222,0.1,0.2564102564102564,0.09090909090909091,0.17857142857142858,0.3333333333333333,0.28125,0.16666666666666666,0.3181818181818182,0.30434782608695654,0.2962962962962963,0.25,0.3333333333333333,0.0,0.3333333333333333,0.25,0.0,0.35714285714285715,0.25,0.6153846153846154,0.125,0.3181818181818182,0.0,0.46875,0.3333333333333333,0.2926829268292683,0.5,0.275,0.0,0.3125,0.0,0.2972972972972973,0.6666666666666666,0.2894736842105263,0.3333333333333333,0.4074074074074074,0.0,0.6,0.0,0.5555555555555556,0.0,0.3548387096774194,0.0,0.6,0.5,0.32142857142857145,0.3333333333333333,0.34375,0.8333333333333334,0.5,0.8461538461538461,0.6666666666666666,0.8461538461538461,0.5,0.375,0.22580645161290322,0.6666666666666666,0.20833333333333334,0.2077922077922078,0.0,0.14814814814814814,0.3333333333333333,0.1,0.2558139534883721,0.1927710843373494,0.0,0.17647058823529413,0.16,0.0,0.23809523809523808,0.3333333333333333,0.41379310344827586,0.6666666666666666,0.6666666666666666,0.0,0.5652173913043478,0.3333333333333333,0.7692307692307693,0.0,0.2545454545454545,0.6666666666666666,0.7,0.5,1.0,0.17391304347826086,0.17391304347826086,0.08,0.27906976744186046,0.18032786885245902,0.13333333333333333,0.1875,0.14285714285714285,0.375,0.10526315789473684,0.2777777777777778,0.16666666666666666,0.25,0.2,0.25,0.21212121212121213,0.14285714285714285,0.3181818181818182,0.0,0.1927710843373494,,,0.14285714285714285,0.4666666666666667,0.0,0.4782608695652174,0.25,0.2857142857142857,0.45454545454545453,0.13043478260869565,0.5,0.3333333333333333,0.5625,0.125,0.75,0.2,0.0,0.2553191489361702,0.2222222222222222,0.25,0.5625,0.4,0.2,0.2708333333333333,0.25,0.22448979591836735,0.42857142857142855,0.21818181818181817,0.5,0.1875
0.058823529411764705,0.1,0.06451612903225806,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.06666666666666667,0.1282051282051282,0.06060606060606061,0.10714285714285714,0.3333333333333333,0.09375,0.16666666666666666,0.045454545454545456,0.13043478260869565,0.037037037037037035,0.15,0.1111111111111111,0.0,0.6666666666666666,0.057692307692307696,0.6666666666666666,0.07142857142857142,0.5,0.15384615384615385,0.5,0.06818181818181818,0.6,0.0625,0.6666666666666666,0.0975609756097561,0.5,0.125,1.0,0.09375,1.0,0.10810810810810811,0.3333333333333333,0.10526315789473684,0.6666666666666666,0.1111111111111111,1.0,0.13333333333333333,1.0,0.1111111111111111,1.0,0.0967741935483871,1.0,0.2,0.5,0.10714285714285714,0.6666666666666666,0.0625,0.25,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.125,0.0967741935483871,0.3333333333333333,0.08333333333333333,0.07792207792207792,0.06666666666666667,0.08641975308641975,0.0,0.08,0.06976744186046512,0.08433734939759036,0.0,0.04411764705882353,0.16,1.0,0.07936507936507936,0.6666666666666666,0.10344827586206896,0.5,0.0,1.0,0.08695652173913043,0.6666666666666666,0.07692307692307693,1.0,0.07272727272727272,0.3333333333333333,0.1,0.5,0.125,0.08695652173913043,0.043478260869565216,0.08,0.06976744186046512,0.06557377049180328,0.1,0.046875,0.2857142857142857,0.25,0.10526315789473684,0.1111111111111111,0.0,0.25,0.0,0.16666666666666666,0.030303030303030304,0.2857142857142857,0.06818181818181818,1.0,0.060240963855421686,1.0,0.0625,,,1.0,0.08695652173913043,0.375,0.10714285714285714,0.13636363636363635,0.13043478260869565,0.21428571428571427,0.1111111111111111,0.1875,0.125,0.5,0.2,0.2,0.1276595744680851,0.1111111111111111,0.08928571428571429,0.1875,0.0,0.2,0.0625,0.0,0.12244897959183673,0.2857142857142857,0.07272727272727272,0.2857142857142857,0.0
0.27450980392156865,0.35,0.3064516129032258,0.3333333333333333,0.2857142857142857,0.2727272727272727,0.31746031746031744,0.18181818181818182,0.3333333333333333,0.23333333333333334,0.358974358974359,0.21212121212121213,0.32142857142857145,0.3333333333333333,0.4375,0.3333333333333333,0.45454545454545453,0.4782608695652174,0.37037037037037035,0.4,0.5555555555555556,0.2857142857142857,0.3333333333333333,0.46153846153846156,0.0,0.5714285714285714,0.25,0.5384615384615384,0.25,0.5,0.2,0.5625,0.0,0.34146341463414637,0.25,0.375,0.0,0.34375,0.0,0.35135135135135137,0.6666666666666666,0.3157894736842105,0.3333333333333333,0.5185185185185185,0.0,0.6,0.0,0.6111111111111112,0.0,0.3870967741935484,0.0,0.6,0.5,0.4642857142857143,0.3333333333333333,0.5625,0.75,1.0,0.7692307692307693,1.0,0.7692307692307693,1.0,0.5,0.3870967741935484,0.3333333333333333,0.4583333333333333,0.38961038961038963,0.0,0.2839506172839506,0.5833333333333334,0.24,0.4186046511627907,0.3132530120481928,0.4,0.3382352941176471,0.28,0.0,0.3968253968253968,0.3333333333333333,0.5862068965517241,0.5,0.8888888888888888,0.0,0.6521739130434783,0.3333333333333333,0.6923076923076923,0.0,0.38181818181818183,0.6666666666666666,0.7,0.5,0.875,0.34782608695652173,0.2608695652173913,0.22,0.4418604651162791,0.32786885245901637,0.3,0.390625,0.14285714285714285,0.375,0.21052631578947367,0.3333333333333333,0.5833333333333334,0.16666666666666666,0.2,0.25,0.42424242424242425,0.14285714285714285,0.5,0.0,0.3132530120481928,0.0,0.875,,,0.0,0.6086956521739131,0.25,0.35714285714285715,0.5454545454545454,0.2608695652173913,0.5714285714285714,0.5555555555555556,0.625,0.1875,0.5,0.4,0.0,0.425531914893617,0.2222222222222222,0.44642857142857145,0.5,0.8,0.2,0.4375,0.375,0.32653061224489793,0.42857142857142855,0.2909090909090909,0.5,0.375
0.0196078431372549,0.075,0.03225806451612903,0.07407407407407407,0.06349206349206349,0.0,0.06349206349206349,0.0,0.08888888888888889,0.0,0.10256410256410256,0.0,0.03571428571428571,0.0,0.0625,0.16666666666666666,0.045454545454545456,0.08695652173913043,0.0,0.15,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.023809523809523808,0.5,0.07692307692307693,0.375,0.022727272727272728,0.6,0.0,0.6666666666666666,0.04878048780487805,0.5,0.05,1.0,0.03125,1.0,0.02702702702702703,0.3333333333333333,0.05263157894736842,0.6666666666666666,0.037037037037037035,1.0,0.06666666666666667,1.0,0.0,1.0,0.03225806451612903,1.0,0.06666666666666667,0.5,0.07142857142857142,0.6666666666666666,0.03125,0.16666666666666666,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.125,0.06451612903225806,0.0,0.0,0.03896103896103896,0.06666666666666667,0.04938271604938271,0.0,0.06,0.023255813953488372,0.04819277108433735,0.0,0.029411764705882353,0.08,1.0,0.031746031746031744,0.6666666666666666,0.034482758620689655,0.3333333333333333,0.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.01818181818181818,0.3333333333333333,0.0,0.5,0.0,0.043478260869565216,0.043478260869565216,0.06,0.023255813953488372,0.03278688524590164,0.06666666666666667,0.03125,0.14285714285714285,0.125,0.05263157894736842,0.05555555555555555,0.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.2857142857142857,0.022727272727272728,1.0,0.024096385542168676,0.8,0.0,0.5714285714285714,0.0,,,0.375,0.03571428571428571,0.13636363636363635,0.043478260869565216,0.21428571428571427,0.0,0.1875,0.0,0.25,0.1,0.2,0.06382978723404255,0.1111111111111111,0.03571428571428571,0.125,0.0,0.2,0.020833333333333332,0.0,0.061224489795918366,0.2857142857142857,0.01818181818181818,0.21428571428571427,0.0
0.19607843137254902,0.3,0.1774193548387097,0.4074074074074074,0.2698412698412698,0.18181818181818182,0.30158730158730157,0.0,0.28888888888888886,0.2,0.358974358974359,0.15151515151515152,0.42857142857142855,0.0,0.34375,0.16666666666666666,0.3181818181818182,0.2608695652173913,0.2962962962962963,0.25,0.4444444444444444,0.42857142857142855,0.0,0.38461538461538464,0.0,0.42857142857142855,0.25,0.46153846153846156,0.125,0.4318181818181818,0.2,0.46875,0.0,0.4146341463414634,0.0,0.45,0.0,0.5,0.0,0.40540540540540543,0.0,0.42105263157894735,0.0,0.5555555555555556,0.0,0.6,0.0,0.6111111111111112,0.0,0.45161290322580644,0.0,0.6,0.5,0.5357142857142857,0.3333333333333333,0.5,0.5833333333333334,1.0,0.6153846153846154,0.3333333333333333,0.6153846153846154,1.0,0.625,0.41935483870967744,0.6666666666666666,0.4583333333333333,0.2857142857142857,0.06666666666666667,0.20987654320987653,0.5,0.18,0.32558139534883723,0.25301204819277107,0.2,0.25,0.24,0.0,0.3333333333333333,0.0,0.5172413793103449,0.5,0.6666666666666666,0.0,0.6086956521739131,0.3333333333333333,0.6153846153846154,0.0,0.36363636363636365,0.6666666666666666,0.9,0.5,1.0,0.2463768115942029,0.2608695652173913,0.18,0.32558139534883723,0.2459016393442623,0.23333333333333334,0.234375,0.14285714285714285,0.5,0.21052631578947367,0.3888888888888889,0.4166666666666667,0.3333333333333333,0.4,0.4166666666666667,0.42424242424242425,0.14285714285714285,0.4318181818181818,0.0,0.26506024096385544,0.0,0.6875,0.2857142857142857,0.4666666666666667,,,0.375,0.42857142857142855,0.5,0.13043478260869565,0.5714285714285714,0.3333333333333333,0.6875,0.1875,0.75,0.5,0.2,0.3404255319148936,0.1111111111111111,0.32142857142857145,0.5,0.8,0.1,0.4375,0.25,0.3673469387755102,0.5714285714285714,0.32727272727272727,0.42857142857142855,0.375
0.0392156862745098,0.15,0.08064516129032258,0.1111111111111111,0.1111111111111111,0.09090909090909091,0.12698412698412698,0.0,0.17777777777777778,0.0,0.20512820512820512,0.0,0.07142857142857142,0.0,0.15625,0.16666666666666666,0.045454545454545456,0.21739130434782608,0.037037037037037035,0.3,0.0,0.0,0.6666666666666666,0.07692307692307693,0.6666666666666666,0.07142857142857142,0.5,0.23076923076923078,0.375,0.11363636363636363,0.6,0.09375,0.3333333333333333,0.14634146341463414,0.25,0.15,0.5,0.15625,0.5,0.08108108108108109,0.0,0.10526315789473684,0.3333333333333333,0.1111111111111111,0.0,0.26666666666666666,0.5,0.05555555555555555,0.5,0.0967741935483871,0.5,0.26666666666666666,0.5,0.10714285714285714,0.3333333333333333,0.125,0.25,0.0,0.23076923076923078,0.0,0.23076923076923078,0.0,0.625,0.03225806451612903,0.0,0.0,0.09090909090909091,0.06666666666666667,0.08641975308641975,0.08333333333333333,0.06,0.11627906976744186,0.0963855421686747,0.0,0.08823529411764706,0.08,1.0,0.07936507936507936,0.6666666666666666,0.13793103448275862,0.3333333333333333,0.2222222222222222,1.0,0.08695652173913043,0.6666666666666666,0.15384615384615385,1.0,0.10909090909090909,0.3333333333333333,0.2,0.5,0.25,0.10144927536231885,0.043478260869565216,0.06,0.11627906976744186,0.09836065573770492,0.06666666666666667,0.109375,0.0,0.375,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.25,0.0,0.16666666666666666,0.09090909090909091,0.2857142857142857,0.09090909090909091,0.5,0.08433734939759036,0.6,0.125,0.42857142857142855,0.06666666666666667,0.75,0.13043478260869565,,,0.22727272727272727,0.043478260869565216,0.2857142857142857,0.1111111111111111,0.25,0.0,0.25,0.1,0.2,0.10638297872340426,0.1111111111111111,0.08928571428571429,0.125,0.2,0.1,0.10416666666666667,0.125,0.08163265306122448,0.14285714285714285,0.07272727272727272,0.2857142857142857,0.0
0.2549019607843137,0.35,0.22580645161290322,0.48148148148148145,0.23809523809523808,0.45454545454545453,0.30158730158730157,0.18181818181818182,0.2222222222222222,0.36666666666666664,0.23076923076923078,0.36363636363636365,0.25,0.0,0.21875,0.6666666666666666,0.36363636363636365,0.2608695652173913,0.3333333333333333,0.15,0.6666666666666666,0.5714285714285714,0.0,0.38461538461538464,0.0,0.40476190476190477,0.25,0.46153846153846156,0.375,0.38636363636363635,0.4,0.40625,0.3333333333333333,0.43902439024390244,0.5,0.45,0.5,0.53125,0.5,0.5135135135135135,0.6666666666666666,0.42105263157894735,0.3333333333333333,0.48148148148148145,1.0,0.6,0.5,0.5555555555555556,0.5,0.4838709677419355,0.5,0.4666666666666667,0.0,0.5357142857142857,0.3333333333333333,0.5,0.5,0.75,0.5384615384615384,0.3333333333333333,0.5384615384615384,0.5,0.0,0.5806451612903226,1.0,0.5,0.3116883116883117,0.26666666666666666,0.2716049382716049,0.5,0.26,0.3488372093023256,0.30120481927710846,0.3,0.3235294117647059,0.24,0.0,0.38095238095238093,0.0,0.41379310344827586,0.3333333333333333,0.5555555555555556,0.0,0.6086956521739131,0.0,0.6923076923076923,0.0,0.4,0.3333333333333333,0.6,0.0,0.75,0.2463768115942029,0.4782608695652174,0.22,0.3953488372093023,0.3442622950819672,0.2,0.21875,0.2857142857142857,0.25,0.42105263157894735,0.5555555555555556,0.3333333333333333,0.4166666666666667,0.3,0.25,0.5454545454545454,0.14285714285714285,0.45454545454545453,0.5,0.3253012048192771,0.2,0.5,0.42857142857142855,0.3333333333333333,0.25,0.5217391304347826,,,0.6363636363636364,0.21739130434782608,0.5,0.4444444444444444,0.5625,0.4375,0.5,0.6,0.2,0.40425531914893614,0.0,0.375,0.4375,0.6,0.1,0.4583333333333333,0.125,0.42857142857142855,0.5714285714285714,0.34545454545454546,0.35714285714285715,0.4375
0.17647058823529413,0.325,0.1774193548387097,0.4074074074074074,0.23809523809523808,0.18181818181818182,0.2698412698412698,0.09090909090909091,0.24444444444444444,0.23333333333333334,0.3076923076923077,0.18181818181818182,0.21428571428571427,0.0,0.3125,0.5,0.36363636363636365,0.30434782608695654,0.25925925925925924,0.35,0.3333333333333333,0.42857142857142855,1.0,0.28846153846153844,0.6666666666666666,0.35714285714285715,0.75,0.5384615384615384,0.75,0.29545454545454547,1.0,0.375,0.6666666666666666,0.4146341463414634,0.75,0.35,1.0,0.40625,1.0,0.40540540540540543,1.0,0.39473684210526316,1.0,0.48148148148148145,1.0,0.6666666666666666,1.0,0.5555555555555556,1.0,0.45161290322580644,1.0,0.6,0.5,0.5,0.6666666666666666,0.46875,0.75,0.75,0.7692307692307693,0.3333333333333333,0.7692307692307693,0.5,0.625,0.2903225806451613,0.6666666666666666,0.25,0.24675324675324675,0.2,0.19753086419753085,0.5,0.16,0.32558139534883723,0.25301204819277107,0.1,0.27941176470588236,0.12,1.0,0.30158730158730157,1.0,0.3103448275862069,0.6666666666666666,0.7777777777777778,1.0,0.5652173913043478,0.6666666666666666,0.8461538461538461,1.0,0.32727272727272727,0.6666666666666666,0.7,0.5,0.875,0.18840579710144928,0.391304347826087,0.14,0.3488372093023256,0.3114754098360656,0.1,0.21875,0.14285714285714285,0.625,0.2631578947368421,0.3888888888888889,0.4166666666666667,0.3333333333333333,0.1,0.25,0.36363636363636365,0.42857142857142855,0.3409090909090909,0.5,0.25301204819277107,0.6,0.625,0.42857142857142855,0.4,0.75,0.4782608695652174,0.625,0.5,,,0.8571428571428571,0.2222222222222222,0.8125,0.125,0.5,0.7,0.4,0.3617021276595745,0.1111111111111111,0.30357142857142855,0.4375,0.6,0.2,0.3333333333333333,0.375,0.3469387755102041,0.5714285714285714,0.2909090909090909,0.6428571428571429,0.375
